Unit name,Time From,Time To,Heat Demand,Produced heat,Electricity Price,Electricity usage,Expenses,Primary energy,CO2
GM,02/12/2023 19:00:00,02/12/2023 20:00:00,6.17,3.6,1002.63,-2.7,2147.329675,1.9,640
GB,02/12/2023 19:00:00,02/12/2023 20:00:00,2.57,2.5700000000000003,1002.63,0,1285,0.5654,110.51
GM,02/12/2023 20:00:00,02/12/2023 21:00:00,6.1,3.6,1002.33,-2.7,2124.34025,1.9,640
GB,02/12/2023 20:00:00,02/12/2023 21:00:00,2.4999999999999996,2.4999999999999996,1002.33,0,1249.9999999999998,0.5499999999999999,107.49999999999997
GB,02/12/2023 21:00:00,02/12/2023 22:00:00,6.09,5,797.16,0,3045,1.1,215
GM,02/12/2023 21:00:00,02/12/2023 22:00:00,1.0899999999999999,1.0899999999999999,797.16,-0.8175,547.3216999999999,0.5752777777777777,193.77777777777777
GB,02/12/2023 22:00:00,02/12/2023 23:00:00,6.09,5,767.38,0,3045,1.1,215
GM,02/12/2023 22:00:00,02/12/2023 23:00:00,1.0899999999999999,1.0899999999999999,767.38,-0.8175,571.6668499999998,0.5752777777777777,193.77777777777777
GB,02/12/2023 23:00:00,02/13/2023 00:00:00,6.03,5,734.85,0,3015,1.1,215
GM,02/12/2023 23:00:00,02/13/2023 00:00:00,1.0300000000000002,1.0300000000000002,734.85,-0.7725000000000002,565.328375,0.5436111111111112,183.11111111111114
GB,02/13/2023 00:00:00,02/13/2023 01:00:00,6.08,5,773.11,0,3040,1.1,215
GM,02/13/2023 00:00:00,02/13/2023 01:00:00,1.08,1.08,773.11,-0.81,561.7808999999999,0.57,192
GB,02/13/2023 01:00:00,02/13/2023 02:00:00,6.18,5,753.01,0,3090,1.1,215
GM,02/13/2023 01:00:00,02/13/2023 02:00:00,1.1799999999999997,1.1799999999999997,753.01,-0.8849999999999998,631.58615,0.6227777777777775,209.77777777777771
GB,02/13/2023 02:00:00,02/13/2023 03:00:00,6.26,5,751.67,0,3130,1.1,215
GM,02/13/2023 02:00:00,02/13/2023 03:00:00,1.2599999999999998,1.2599999999999998,751.67,-0.9449999999999998,675.67185,0.6649999999999998,223.99999999999994
GB,02/13/2023 03:00:00,02/13/2023 04:00:00,6.39,5,766.93,0,3195,1.1,215
GM,02/13/2023 03:00:00,02/13/2023 04:00:00,1.3899999999999997,1.3899999999999997,766.93,-1.0424999999999998,729.4754749999998,0.7336111111111109,247.11111111111106
GB,02/13/2023 04:00:00,02/13/2023 05:00:00,6.96,5,773.33,0,3480,1.1,215
GM,02/13/2023 04:00:00,02/13/2023 05:00:00,1.96,1.96,773.33,-1.47,1019.2049,1.0344444444444443,348.4444444444444
GM,02/13/2023 05:00:00,02/13/2023 06:00:00,7.09,3.6,818.15,-2.7,3448.4873749999997,1.9,640
GB,02/13/2023 05:00:00,02/13/2023 06:00:00,3.4899999999999998,3.4899999999999998,818.15,0,1744.9999999999998,0.7678,150.07
GM,02/13/2023 06:00:00,02/13/2023 07:00:00,7.34,3.6,1170.72,-2.7,1629.1863999999996,1.9,640
GB,02/13/2023 06:00:00,02/13/2023 07:00:00,3.7399999999999998,3.74,1170.72,0,1869.9999999999998,0.8228000000000001,160.82
GM,02/13/2023 07:00:00,02/13/2023 08:00:00,6.84,3.6,1459.72,-2.7,35.63640000000032,1.9,640
GB,02/13/2023 07:00:00,02/13/2023 08:00:00,3.2399999999999998,3.2399999999999993,1459.72,0,1619.9999999999998,0.7128,139.32
OB,02/13/2023 07:00:00,02/13/2023 08:00:00,4.440892098500626E-16,4.440892098500626E-16,1459.72,0,3.1086244689504383E-13,1.3322676295501878E-16,2.942091015256665E-14
GM,02/13/2023 08:00:00,02/13/2023 09:00:00,6.94,3.6,1505.28,-2.7,-200.98240000000078,1.9,640
GB,02/13/2023 08:00:00,02/13/2023 09:00:00,3.3400000000000003,3.3400000000000003,1505.28,0,1670.0000000000002,0.7348000000000001,143.62
GM,02/13/2023 09:00:00,02/13/2023 10:00:00,6.86,3.6,1460.61,-2.7,31.161549999999806,1.9,640
GB,02/13/2023 09:00:00,02/13/2023 10:00:00,3.2600000000000002,3.2600000000000002,1460.61,0,1630.0000000000002,0.7172000000000001,140.18
GM,02/13/2023 10:00:00,02/13/2023 11:00:00,6.73,3.6,1290.5,-2.7,889.2012500000001,1.9,640
GB,02/13/2023 10:00:00,02/13/2023 11:00:00,3.1300000000000003,3.130000000000001,1290.5,0,1565.0000000000002,0.6886000000000002,134.59000000000003
GM,02/13/2023 11:00:00,02/13/2023 12:00:00,6.46,3.6,1049.67,-2.7,2020.3488499999994,1.9,640
GB,02/13/2023 11:00:00,02/13/2023 12:00:00,2.86,2.86,1049.67,0,1430,0.6292,122.97999999999999
GM,02/13/2023 12:00:00,02/13/2023 13:00:00,6.21,3.6,916.42,-2.7,2562.7738500000005,1.9,640
GB,02/13/2023 12:00:00,02/13/2023 13:00:00,2.61,2.6100000000000003,916.42,0,1305,0.5742,112.23
GM,02/13/2023 13:00:00,02/13/2023 14:00:00,6.26,3.6,893.34,-2.7,2691.7687000000005,1.9,640
GB,02/13/2023 13:00:00,02/13/2023 14:00:00,2.6599999999999997,2.6599999999999997,893.34,0,1329.9999999999998,0.5851999999999999,114.37999999999998
GM,02/13/2023 14:00:00,02/13/2023 15:00:00,6.34,3.6,893.34,-2.7,2726.1683000000003,1.9,640
GB,02/13/2023 14:00:00,02/13/2023 15:00:00,2.7399999999999998,2.7399999999999998,893.34,0,1369.9999999999998,0.6028,117.81999999999998
GM,02/13/2023 15:00:00,02/13/2023 16:00:00,6.66,3.6,900.78,-2.7,2826.603899999999,1.9,640
GB,02/13/2023 15:00:00,02/13/2023 16:00:00,3.06,3.06,900.78,0,1530,0.6732,131.57999999999998
GM,02/13/2023 16:00:00,02/13/2023 17:00:00,6.71,3.6,1118.39,-2.7,1752.7023249999993,1.9,640
GB,02/13/2023 16:00:00,02/13/2023 17:00:00,3.11,3.11,1118.39,0,1555,0.6842,133.73
GM,02/13/2023 17:00:00,02/13/2023 18:00:00,6.81,3.6,1400.01,-2.7,340.4489249999997,1.9,640
GB,02/13/2023 17:00:00,02/13/2023 18:00:00,3.2099999999999995,3.2099999999999995,1400.01,0,1604.9999999999998,0.7061999999999999,138.02999999999997
GM,02/13/2023 18:00:00,02/13/2023 19:00:00,6.47,3.6,1651.19,-2.7,-895.3994750000002,1.9,640
GB,02/13/2023 18:00:00,02/13/2023 19:00:00,2.8699999999999997,2.8699999999999997,1651.19,0,1434.9999999999998,0.6314,123.41
GM,02/13/2023 19:00:00,02/13/2023 20:00:00,6.26,3.6,1538.03,-2.7,-335.05085000000054,1.9,640
GB,02/13/2023 19:00:00,02/13/2023 20:00:00,2.6599999999999997,2.6599999999999997,1538.03,0,1329.9999999999998,0.5851999999999999,114.37999999999998
GM,02/13/2023 20:00:00,02/13/2023 21:00:00,6.2,3.6,1398.52,-2.7,316.8819999999987,1.9,640
GB,02/13/2023 20:00:00,02/13/2023 21:00:00,2.6,2.6,1398.52,0,1300,0.5720000000000001,111.8
GM,02/13/2023 21:00:00,02/13/2023 22:00:00,6.22,3.6,1257.52,-2.7,975.6692000000003,1.9,640
GB,02/13/2023 21:00:00,02/13/2023 22:00:00,2.6199999999999997,2.6199999999999997,1257.52,0,1309.9999999999998,0.5763999999999999,112.65999999999998
GM,02/13/2023 22:00:00,02/13/2023 23:00:00,6.15,3.6,1198.34,-2.7,1237.6567499999992,1.9,640
GB,02/13/2023 22:00:00,02/13/2023 23:00:00,2.5500000000000003,2.55,1198.34,0,1275.0000000000002,0.561,109.65
OB,02/13/2023 22:00:00,02/13/2023 23:00:00,4.440892098500626E-16,4.440892098500626E-16,1198.34,0,3.1086244689504383E-13,1.3322676295501878E-16,2.942091015256665E-14
GM,02/13/2023 23:00:00,02/14/2023 00:00:00,6.19,3.6,1117.57,-2.7,1620.681275,1.9,640
GB,02/13/2023 23:00:00,02/14/2023 00:00:00,2.5900000000000003,2.59,1117.57,0,1295.0000000000002,0.5698000000000001,111.37
OB,02/13/2023 23:00:00,02/14/2023 00:00:00,4.440892098500626E-16,4.440892098500626E-16,1117.57,0,3.1086244689504383E-13,1.3322676295501878E-16,2.942091015256665E-14
GM,02/14/2023 00:00:00,02/14/2023 01:00:00,6.15,3.6,1010.17,-2.7,2105.590874999999,1.9,640
GB,02/14/2023 00:00:00,02/14/2023 01:00:00,2.5500000000000003,2.55,1010.17,0,1275.0000000000002,0.561,109.65
OB,02/14/2023 00:00:00,02/14/2023 01:00:00,4.440892098500626E-16,4.440892098500626E-16,1010.17,0,3.1086244689504383E-13,1.3322676295501878E-16,2.942091015256665E-14
GM,02/14/2023 01:00:00,02/14/2023 02:00:00,6.33,3.6,985.59,-2.7,2283.911475,1.9,640
GB,02/14/2023 01:00:00,02/14/2023 02:00:00,2.73,2.7300000000000004,985.59,0,1365,0.6006000000000001,117.39000000000001
GM,02/14/2023 02:00:00,02/14/2023 03:00:00,6.32,3.6,984.39,-2.7,2285.9914,1.9,640
GB,02/14/2023 02:00:00,02/14/2023 03:00:00,2.72,2.72,984.39,0,1360,0.5984,116.96000000000001
GM,02/14/2023 03:00:00,02/14/2023 04:00:00,6.38,3.6,984.1,-2.7,2309.0815000000002,1.9,640
GB,02/14/2023 03:00:00,02/14/2023 04:00:00,2.78,2.78,984.1,0,1390,0.6116,119.53999999999999
GM,02/14/2023 04:00:00,02/14/2023 05:00:00,7.02,3.6,985.59,-2.7,2532.8686499999994,1.9,640
GB,02/14/2023 04:00:00,02/14/2023 05:00:00,3.4199999999999995,3.42,985.59,0,1709.9999999999998,0.7524,147.05999999999997
GM,02/14/2023 05:00:00,02/14/2023 06:00:00,7.21,3.6,1057.17,-2.7,2214.353224999999,1.9,640
GB,02/14/2023 05:00:00,02/14/2023 06:00:00,3.61,3.61,1057.17,0,1805,0.7942,155.23
GM,02/14/2023 06:00:00,02/14/2023 07:00:00,7.4,3.6,1238.09,-2.7,1268.6004999999996,1.9,640
GB,02/14/2023 06:00:00,02/14/2023 07:00:00,3.8000000000000003,3.8,1238.09,0,1900.0000000000002,0.8360000000000001,163.4
OB,02/14/2023 06:00:00,02/14/2023 07:00:00,4.440892098500626E-16,4.440892098500626E-16,1238.09,0,3.1086244689504383E-13,1.3322676295501878E-16,2.942091015256665E-14
GM,02/14/2023 07:00:00,02/14/2023 08:00:00,6.92,3.6,1489.63,-2.7,-119.1797000000006,1.9,640
GB,02/14/2023 07:00:00,02/14/2023 08:00:00,3.32,3.3199999999999994,1489.63,0,1660,0.7303999999999999,142.76
OB,02/14/2023 07:00:00,02/14/2023 08:00:00,4.440892098500626E-16,4.440892098500626E-16,1489.63,0,3.1086244689504383E-13,1.3322676295501878E-16,2.942091015256665E-14
GM,02/14/2023 08:00:00,02/14/2023 09:00:00,7.06,3.6,1541.69,-2.7,-397.24855000000025,1.9,640
GB,02/14/2023 08:00:00,02/14/2023 09:00:00,3.4599999999999995,3.46,1541.69,0,1729.9999999999998,0.7612,148.78
GM,02/14/2023 09:00:00,02/14/2023 10:00:00,7.02,3.6,1345.2,-2.7,639.521999999999,1.9,640
GB,02/14/2023 09:00:00,02/14/2023 10:00:00,3.4199999999999995,3.42,1345.2,0,1709.9999999999998,0.7524,147.05999999999997
GM,02/14/2023 10:00:00,02/14/2023 11:00:00,7.12,3.6,1029.83,-2.7,2332.707799999999,1.9,640
GB,02/14/2023 10:00:00,02/14/2023 11:00:00,3.52,3.5199999999999996,1029.83,0,1760,0.7744,151.35999999999999
OB,02/14/2023 10:00:00,02/14/2023 11:00:00,4.440892098500626E-16,4.440892098500626E-16,1029.83,0,3.1086244689504383E-13,1.3322676295501878E-16,2.942091015256665E-14
GM,02/14/2023 11:00:00,02/14/2023 12:00:00,7.08,3.6,1036.53,-2.7,2284.0256999999992,1.9,640
GB,02/14/2023 11:00:00,02/14/2023 12:00:00,3.48,3.4799999999999995,1036.53,0,1740,0.7656000000000001,149.64
OB,02/14/2023 11:00:00,02/14/2023 12:00:00,4.440892098500626E-16,4.440892098500626E-16,1036.53,0,3.1086244689504383E-13,1.3322676295501878E-16,2.942091015256665E-14
GM,02/14/2023 12:00:00,02/14/2023 13:00:00,7.08,3.6,970.99,-2.7,2632.0431,1.9,640
GB,02/14/2023 12:00:00,02/14/2023 13:00:00,3.48,3.4799999999999995,970.99,0,1740,0.7656000000000001,149.64
OB,02/14/2023 12:00:00,02/14/2023 13:00:00,4.440892098500626E-16,4.440892098500626E-16,970.99,0,3.1086244689504383E-13,1.3322676295501878E-16,2.942091015256665E-14
GM,02/14/2023 13:00:00,02/14/2023 14:00:00,7,3.6,934.12,-2.7,2795.87,1.9,640
GB,02/14/2023 13:00:00,02/14/2023 14:00:00,3.4,3.3999999999999995,934.12,0,1700,0.748,146.2
OB,02/14/2023 13:00:00,02/14/2023 14:00:00,4.440892098500626E-16,4.440892098500626E-16,934.12,0,3.1086244689504383E-13,1.3322676295501878E-16,2.942091015256665E-14
GM,02/14/2023 14:00:00,02/14/2023 15:00:00,6.64,3.6,945.44,-2.7,2595.7088000000003,1.9,640
GB,02/14/2023 14:00:00,02/14/2023 15:00:00,3.0399999999999996,3.039999999999999,945.44,0,1519.9999999999998,0.6688,130.71999999999997
OB,02/14/2023 14:00:00,02/14/2023 15:00:00,4.440892098500626E-16,4.440892098500626E-16,945.44,0,3.1086244689504383E-13,1.3322676295501878E-16,2.942091015256665E-14
GM,02/14/2023 15:00:00,02/14/2023 16:00:00,7.09,3.6,985.59,-2.7,2558.125175,1.9,640
GB,02/14/2023 15:00:00,02/14/2023 16:00:00,3.4899999999999998,3.4899999999999998,985.59,0,1744.9999999999998,0.7678,150.07
GM,02/14/2023 16:00:00,02/14/2023 17:00:00,7.07,3.6,1137.39,-2.7,1745.989524999999,1.9,640
GB,02/14/2023 16:00:00,02/14/2023 17:00:00,3.47,3.47,1137.39,0,1735,0.7634000000000001,149.21
GM,02/14/2023 17:00:00,02/14/2023 18:00:00,7.03,3.6,1346.76,-2.7,632.2078999999994,1.9,640
GB,02/14/2023 17:00:00,02/14/2023 18:00:00,3.43,3.43,1346.76,0,1715,0.7546000000000002,147.49
GM,02/14/2023 18:00:00,02/14/2023 19:00:00,6.53,3.6,1489.63,-2.7,-112.46292500000072,1.9,640
GB,02/14/2023 18:00:00,02/14/2023 19:00:00,2.93,2.9300000000000006,1489.63,0,1465,0.6446000000000002,125.99000000000002
GM,02/14/2023 19:00:00,02/14/2023 20:00:00,6.38,3.6,1437.34,-2.7,140.32809999999972,1.9,640
GB,02/14/2023 19:00:00,02/14/2023 20:00:00,2.78,2.78,1437.34,0,1390,0.6116,119.53999999999999
GM,02/14/2023 20:00:00,02/14/2023 21:00:00,6.51,3.6,1309.52,-2.7,767.2686000000003,1.9,640
GB,02/14/2023 20:00:00,02/14/2023 21:00:00,2.9099999999999997,2.9099999999999997,1309.52,0,1454.9999999999998,0.6402,125.13
GM,02/14/2023 21:00:00,02/14/2023 22:00:00,6.34,3.6,1192.43,-2.7,1303.9953499999992,1.9,640
GB,02/14/2023 21:00:00,02/14/2023 22:00:00,2.7399999999999998,2.7399999999999998,1192.43,0,1369.9999999999998,0.6028,117.81999999999998
GM,02/14/2023 22:00:00,02/14/2023 23:00:00,6.41,3.6,1124.95,-2.7,1642.8028750000003,1.9,640
GB,02/14/2023 22:00:00,02/14/2023 23:00:00,2.81,2.8100000000000005,1124.95,0,1405,0.6182000000000001,120.83000000000001
GM,02/14/2023 23:00:00,02/15/2023 00:00:00,6.35,3.6,1055.68,-2.7,1957.3239999999996,1.9,640
GB,02/14/2023 23:00:00,02/15/2023 00:00:00,2.7499999999999996,2.7499999999999996,1055.68,0,1374.9999999999998,0.605,118.24999999999999
